Day,Month,Year,MinPressure,MaxPressure,MinVapour,MaxVapour,MinRelativeHumidity,MaxRelativeHumidity,MinTemperature,MaxTemperature,Rain,MinRadiation,MaxRadiation
4,5,1994,1001.1,1004.8,38.2,38.9,67,76,39.3,28,0,2.88,1.21
5,5,1994,1001,1004.8,36.3,39.1,59,73,41.2,28.6,0,2.98,1.15
6,5,1994,1000.6,1005.4,38.5,38.2,69,71,39.9,27.9,0,3.07,1.05
7,5,1994,1000.6,1005.4,34.8,38.2,60,78,40,28.2,0,3.19,1.21
8,5,1994,1003.9,1005.3,27.4,35.7,93,74,37.7,28.6,0.7,3.31,1.15
9,5,1994,1001.2,1006.1,26.9,30.5,59,79,35.2,22.4,17.1,2.94,1.65
10,5,1994,1000.1,1004.7,29.3,36.3,55,76,37.2,26.8,0,3.15,1.22
11,5,1994,1000.5,1004.5,27.4,27.9,53,62,36.4,24.6,0,3.01,1.61
12,5,1994,1001.7,1005.2,28.8,38.2,50,78,37.3,27.6,0,2.8,1.51
13,5,1994,1003.8,1007.2,35.4,37.1,60,75,38.4,28,0,2.92,1.45
14,5,1994,1002.8,1007.4,33.4,37.6,60,73,37.8,27.9,0,3.26,0.93
15,5,1994,999.1,1005.3,33.6,37.6,67,73,36.4,28.4,0,2.82,1.63
16,5,1994,1000.1,1004.2,35.2,36.7,63,73,38.8,25,0,3.1,1.35
17,5,1994,1001.6,1006.3,34.8,34.8,68,69,37.2,28,0,3.28,1.26
18,5,1994,1001.5,1007.1,32.8,28.6,82,76,34.4,20.4,24.2,3.05,2.12
19,5,1994,1003.2,1006.1,30.9,26.9,67,70,33.2,22.4,10.3,3.3,1.5
20,5,1994,1004.7,1006.7,28.4,28.6,67,95,32.1,21.2,41.4,3.31,1.28
21,5,1994,1003.8,1007.5,28.4,33,67,81,32.9,25.2,0,3.33,1.91
22,5,1994,1000.8,1005.5,33.2,35.2,72,79,34.4,24.9,1.2,3.29,1.65
23,5,1994,998.3,1003.3,30,31.7,84,70,34.4,26.2,0,2.49,1.7
24,5,1994,1001.7,1003.3,30.5,32.6,76,83,32,26.7,0.1,1.94,1.77
25,5,1994,1003,1005.1,31.3,35.4,97,76,34.3,25.5,0,3.57,1.84
26,5,1994,1001.3,1006.1,31.5,30,63,69,35,23.3,12.7,3.27,1.17
27,5,1994,1000.4,1004.7,32.2,35,65,74,35.5,26.8,0,3.34,1.58
28,5,1994,999.1,1003.5,34.8,35.2,69,72,36.7,28,0,3.27,0.95
29,5,1994,999.5,1003.3,35.4,37.8,69,77,36,28.6,0,3.09,1.51
30,5,1994,998.9,1002.6,32.4,35.7,67,72,35.7,27.9,0,3.27,1.38
31,5,1994,997.6,1001.5,32.1,34.2,64,70,35.4,28.6,0,3.2,1.53
1,6,1994,994.9,998.9,38.2,34.4,73,71,35.7,29,0,3.05,1.72
2,6,1994,995.3,998.1,35.9,38.9,67,76,36.5,27.9,0,2.87,1.6
3,6,1994,994.8,997.9,37.4,37.8,77,77,35.7,28.9,0,3.03,2.2
4,6,1994,995.7,998.2,36.5,38.5,72,76,36.8,28.8,0,3.17,1.57
5,6,1994,999.9,1000,28.8,36.5,90,72,35.1,29.4,0,2.29,1.46
6,6,1994,998,1003.2,31.3,29.5,59,88,36,23.8,48.2,3.18,1.5
7,6,1994,998,1000.8,36.5,38.2,72,73,36.5,27.9,0,3.29,1.49
8,6,1994,997.8,1001.6,31.2,35.9,75,83,35.8,26.8,1.7,3.29,1.7
9,6,1994,996.6,1001,32.8,35,82,74,35.5,27.4,0,3.06,1.52
10,6,1994,997.1,999.6,32.2,35.4,81,73,35.6,27.4,0,2.82,1.73
11,6,1994,997.2,999.1,33,36.1,87,75,32.9,27.2,0,1.9,1.31
12,6,1994,997.2,999.1,35.2,37.4,79,88,32.6,25.2,13.7,1.92,1.82
13,6,1994,996.9,999.8,35.7,35.9,92,89,32.8,26.8,1.4,2.67,1.84
14,6,1994,995,998.5,34.8,35.9,92,89,33,26.3,7.2,2.51,1.65
15,6,1994,993,995.1,34.8,34,92,85,31.3,26.2,5.9,3.47,1.85
16,6,1994,993,995.1,34.8,34,92,85,31.3,26.2,5.9,1.92,1.95
17,6,1994,995.1,997,34.4,33,95,98,27.5,25.2,35.2,0.62,0.41
18,6,1994,993.9,996.4,30.5,35,70,83,33.8,26.1,4.5,2.59,1.97
19,6,1994,993.7,997.1,32.6,30.4,81,80,30.4,25.5,2.1,2.18,1.29
20,6,1994,993.8,995.9,33.4,33.6,86,82,32.4,26,0,2.53,1.79
21,6,1994,994.9,996.9,32.6,34.4,69,88,34.5,26.5,2.2,2.75,1.87
22,6,1994,995.9,998.8,36.1,36.1,95,85,32.7,26.1,2.8,2.32,1.7
23,6,1994,996.8,999.4,34,34.6,85,86,32.5,26.2,34.2,2.14,1.71
24,6,1994,996.3,999.1,34.4,36.3,81,79,33.5,26.2,19,2.8,1.85
25,6,1994,996.2,998.9,35.2,34.6,85,94,32.7,27,1.3,2.19,1.78
26,6,1994,993.3,996.8,34.4,35.9,81,89,34,27,0.2,3.6,1.59
27,6,1994,990.8,993.5,33.2,35.7,89,92,29.5,26.1,4.5,1.84,1.36
28,6,1994,995.9,994.6,32.8,34.8,82,92,31.7,25.2,29.8,2.32,1.95
29,6,1994,999.6,1000.8,37.4,32.4,95,97,32.2,25,60.2,2.24,1.75
30,6,1994,998.7,1002.4,35.4,36.5,80,88,34,26.4,5.8,3.16,1.65
1,7,1994,997.2,1000.6,34,37.4,79,74,34.3,27.8,0,2.99,1.62
2,7,1994,1000.3,1002.6,34.4,35,85,76,34.4,27,13.3,3.29,1.95
3,7,1994,1001.9,1003.9,32.4,32.4,95,86,29.7,25,41.1,1.39,1.27
4,7,1994,1001.7,1005,32.8,33.6,76,81,34.1,25.3,13.8,3.21,1.44
5,7,1994,1000.5,1004.8,31.9,35.2,71,79,25.2,25.7,0,2.99,1.39
6,7,1994,1001.9,1003.9,32.4,32.4,95,86,29.7,25,41.1,3.05,1.69
7,7,1994,996.3,1000.2,33.4,34,83,95,29.6,23.9,49.2,1.19,1.21
8,7,1994,994.3,997,34.4,34.4,89,85,33,26.2,4.3,3.05,1.71
9,7,1994,992.9,996.1,36.4,33.6,95,81,32.6,26.4,2,2.97,1.72
10,7,1994,992.6,995.4,35,34.4,76,81,33.2,26.8,5.8,2.96,1.52
11,7,1994,992,993.8,36.9,33.6,92,81,33,26.4,11.2,2.4,1.7
12,7,1994,991.7,994,33.2,34.8,76,85,33,26.3,10.9,2.58,1.35
13,7,1994,994.3,993.8,33.4,35.2,98,97,28.7,26.7,18.8,1.28,1.21
14,7,1994,994.1,997,34.6,34.6,91,91,32.4,25.6,41.6,1.71,1.62
15,7,1994,995.2,997.3,35,34.8,84,92,30.8,26.4,2.1,1.6,1.57
16,7,1994,994,997.3,35.2,35.4,95,91,31.4,26.3,9.6,1.95,1.51
17,7,1994,995,997.6,34.6,35.9,82,89,33.2,26.7,15.3,2.94,1.71
18,7,1994,993.4,996.7,34.2,34,80,79,31.8,27,3.1,2.48,1.8
19,7,1994,994.8,995.7,33.2,35.2,82,97,30.9,25.3,24.8,1.95,1.82
20,7,1994,996.4,998.1,34,34.6,85,98,31.5,25.9,16.8,2.79,2.01
21,7,1994,997.7,998.8,33.8,34,94,95,31.4,24.8,33.4,2.26,1.98
22,7,1994,998.1,1001.2,33,34.2,73,80,32.5,26.4,5.1,1.79,1.3
23,7,1994,998.1,1001.6,36.1,35.4,85,91,33.5,26.8,0,1.79,1.28
24,7,1994,997.6,1001.2,34.8,36.5,75,81,34,26.5,6.7,2.73,1.77
25,7,1994,997.6,1001.2,34.8,36.5,75,91,34,26.5,0,2.9,1.43
26,7,1994,995.6,998.3,31.9,35,77,74,33,27.4,0.5,2.45,1.79
27,7,1994,995.4,998.4,35.2,34.8,85,75,34.3,27.5,0.1,2.88,1.48
28,7,1994,994.5,998,37.4,37.6,88,87,34.5,27.2,0.4,2.25,1.81
29,7,1994,992.9,996.1,33.4,35.2,87,97,29.8,26,16.2,1.49,1.47
30,7,1994,990.7,994.1,34,35,95,94,31.5,26.2,1.9,2.06,1.76
31,7,1994,994.5,996,35.4,34.8,84,92,32.3,26.2,30.5,2.76,1.74
1,8,1994,995.1,998.5,35.7,34.4,77,79,34,26.2,6.8,2.91,1.16
2,8,1994,994.9,997.2,32.4,35.9,97,80,33.8,27.4,0,2.19,1.78
3,8,1994,996.2,998.4,34.6,32.2,84,83,31.6,25,21.7,2.87,1.75
4,8,1994,997.7,1000.6,33,35,77,83,33,26.8,5.4,2.5,1.58
5,8,1994,997.6,1000.5,33.4,34.4,74,75,33,27.1,0.4,2.25,1.49
6,8,1994,998,999.9,34,35,97,76,34.4,27.8,0,2.96,1.58
7,8,1994,997.7,1001.5,37.4,34.8,88,81,33,26.4,75.3,3.3,2.03
8,8,1994,997.4,999.7,36.1,34.6,84,80,33.9,26.8,12,2.3,1.63
9,8,1994,996.8,999.8,34.6,34.4,91,79,33.6,27.1,0.7,3.14,1.41
10,8,1994,997,999.2,34.8,36.1,81,85,31.9,26.8,14.2,2.5,1.42
11,8,1994,1000.7,1001.4,34.8,35.7,92,92,28.6,26.6,24.9,0.68,0.66
12,8,1994,1003.5,1005.1,34.8,34.6,85,91,31.2,26,4.9,1.58,1.33
13,8,1994,1003.5,1006.7,34,36.1,79,84,33.3,26.2,16.8,2.53,1.74
14,8,1994,1002.3,1005,31.7,34,82,79,33.3,27.2,1.8,1.82,1.71
15,8,1994,997.6,1002.5,32.6,33.2,77,89,31.3,24.2,40.3,2.26,1.87
16,8,1994,995.4,998,35,34.4,76,79,32.8,26.5,2.1,3.51,1.14
17,8,1994,997,998.9,32.4,34,78,88,32.5,26.1,5.9,2.59,1.65
18,8,1994,998,999.9,34,33.4,88,86,31.4,25.9,4.8,2.36,1.68
19,8,1994,999.4,1002.6,35.4,34.4,89,81,32.7,26,9.8,3.22,1.8
20,8,1994,999.6,1003.2,31.9,34.4,69,81,34.3,26.4,12.3,3.56,1.66
21,8,1994,1000.3,1003.6,33.2,35.2,78,85,32.6,27.6,0,2.73,1.88
22,8,1994,1001.4,1004.1,33,33.8,79,94,31.5,25.9,1.4,2.03,1.75
23,8,1994,999.7,1003.6,34,34.8,85,97,30,25.8,35.4,1.25,1.17
24,8,1994,998.9,1001.9,34.2,32.2,98,98,27.5,25,22.9,0.78,0.77
25,8,1994,998.6,1001.1,33.4,33,90,93,28.7,24.4,67.6,1.31,1.29
26,8,1994,999.5,1002.4,34.2,33.8,86,86,33,25.9,0.5,3.71,2.35
27,8,1994,997.9,1002.2,33,33,95,87,32.6,26,10.4,3.29,1.58
28,8,1994,997.2,1000,33.6,33,89,83,31.6,26.3,6.1,2.29,1.57
29,8,1994,998.3,1000.8,32.4,33.6,72,82,32.6,26,2.8,2.91,1.91
30,8,1994,998.1,1000.6,34.2,31.1,86,78,32.9,26.2,2.2,3.02,1.58
31,8,1994,997.5,1000.8,31.9,34.6,95,82,33.4,26,0.3,3.56,2.42
1,9,1994,998.2,999.8,32.1,32.6,79,90,31.3,25.6,17.8,2.25,1.89
2,9,1994,998.6,1001.6,30.7,32.4,74,86,30.6,25.7,3.2,2.64,1.63
3,9,1994,999.3,1002,32.4,32.4,82,86,31.8,25.6,3.8,3.46,1.35
4,9,1994,1000.6,1002.7,32.2,31.5,87,83,31,25.6,10.6,2.74,1.74
5,9,1994,1002.2,1004.5,33,32.2,86,81,31.3,25.7,8.4,2.68,1.64
6,9,1994,1001.1,1005,34.2,35.2,86,88,32.6,26,10.2,2.4,1.37
7,9,1994,1001.5,1004.9,33.4,35.7,74,85,33.6,25.9,10.4,2.55,1.23
8,9,1994,1002.1,1006,35,36.7,83,75,36.4,27,0,3.09,1.05
9,9,1994,1004,1005.8,31.9,34.8,90,85,31.4,25,8,1.73,1.58
10,9,1994,1003,1006.8,30.9,33.4,82,90,32.5,25.5,0.6,2.51,1.8
11,9,1994,1003.8,1006.5,31.1,32.4,87,82,34,25.4,0.4,2.96,1.68
12,9,1994,1002.6,1006.4,34.4,32.2,88,81,33.3,25.4,1.3,2.81,1.26
13,9,1994,1001.7,1004.8,33.8,34,83,85,32.9,26,0,2.41,1.64
14,9,1994,1001,1004.7,34,34.4,92,81,33.7,26.6,1.9,3.53,1.09
15,9,1994,1000.4,1004,33,34.6,77,80,33.6,25.7,0.4,2.83,1.26
16,9,1994,1000.6,1003.4,31.9,32.6,77,77,32.8,26.4,0.5,3.52,1.42
17,9,1994,1000.7,1003.4,33.2,33.6,85,81,31.8,25.8,8,1.94,1.36
18,9,1994,999.7,1003.7,34.2,36.3,83,94,32.2,26.4,4,2.53,1.59
19,9,1994,1001.2,1003.2,35,35.9,83,83,34.6,27.1,18.3,3.01,1.15
20,9,1994,1002.4,1005.2,29.1,33,63,73,33.8,26.6,0,2.57,1.75
21,9,1994,1005.6,1007.8,28.3,26.7,62,67,33.8,25.3,0,2.87,1.32
22,9,1994,1006.9,1010.1,29.3,27.7,65,64,34.1,25.6,0,3.08,1.05
23,9,1994,1007,1010.7,26.4,26.4,56,63,34,25,0,2.85,0.69
24,9,1994,1007.5,1011,24.1,24.1,52,54,34.6,25,0,3.02,0.66
25,9,1994,1000.4,1010.1,25.9,25.3,55,55,35.1,26.2,0,2.95,0.78
26,9,1994,1006.5,1009.8,29.5,27.6,71,58,35.3,26.6,0,2.99,0.99
27,9,1994,1007.2,1010.2,22.5,22.5,52,54,34.4,25.8,0,2.92,0.79
28,9,1994,1007.5,1011.2,21.4,23.1,50,51,34.2,23.6,0,2.73,0.85
29,9,1994,1007.2,1010.8,26.4,24.7,59,62,34,23.2,0,3.02,1.19
30,9,1994,1008.3,1011.3,28.9,30.9,67,79,34.6,24.5,0,2.84,1.21
1,10,1994,1008.2,1012,31.5,27.6,72,58,35,25.4,0,2.77,0.91
2,10,1994,1006.8,1010.7,32.2,33.2,87,76,32.2,26,0,2.24,1.56
3,10,1994,1007,1009.2,31.5,34.4,87,75,33.5,25.1,26.6,2.45,1.08
4,10,1994,1008,1010.5,25,32.1,92,75,31.5,23.5,75.4,2.07,1.05
5,10,1994,1008.3,1010.6,30.9,34,92,85,30.4,25.2,0.1,1.63,1.03
6,10,1994,1009,1012,30.9,32.8,92,85,30.7,24,1.9,2.26,1.72
7,10,1994,1007.3,1010.9,32.2,31.7,93,86,32.2,24.5,10.7,1.49,1.53
8,10,1994,1006,1010.4,32.1,33.8,82,80,33.5,24.3,3.4,2.7,1.45
9,10,1994,1005.6,1008.8,33.8,34.6,83,86,32.2,25.4,1.5,2.7,1.5
10,10,1994,1007.3,1010.4,31.5,29.7,74,84,32.3,24.8,0.2,1.86,1.39
11,10,1994,1007.2,1010.5,33.2,34,78,75,34.4,24.8,0,1.5,0.91
12,10,1994,1007.6,1010.8,25.9,33.2,59,78,35,24.6,0,3.16,0.57
13,10,1994,1008.4,1011.6,27.4,23.1,59,65,35,23.3,0,3,0.64
14,10,1994,1008.5,1011.3,27.4,27.1,59,64,35,24.4,0,2.87,0.69
15,10,1994,1008.6,1012.2,25.8,27.4,60,66,33.7,25,0,2.84,0.71
16,10,1994,1010.1,1012.5,21,24,54,61,32.4,23.2,0,2.89,0.65
17,10,1994,1011,1014.6,21,19.5,54,55,32.4,20.5,0,2.55,1.8
18,10,1994,1012.4,1016.4,25.2,21,63,54,33.3,22.8,0,3.01,0.62
19,10,1994,1011.9,1016,27.4,25.2,64,63,33.6,24,0,2.5,0.95
20,10,1994,1010.7,1015.4,25.8,27.6,64,71,33,24.9,0,2.45,1.85
21,10,1994,1010.4,1015,26.1,26.9,60,66,33.9,24.8,0,2.7,1.45
22,10,1994,1010.4,1015.2,25.9,28.3,71,84,31.7,24,0,2.18,1.67
23,10,1994,1011.3,1015.1,30,27.2,81,68,32.9,23.5,0,2.94,0.78
24,10,1994,1011.3,1015.7,26.3,30.2,68,79,32.4,23.6,0,2.98,1.07
25,10,1994,1010.5,1014.6,28.6,29.3,81,77,32,24.1,0,2.39,1.03
26,10,1994,1010,1013.7,21.4,28.6,56,76,33.6,23.2,0.2,2.67,0.57
27,10,1994,1010.2,1013.5,25.9,26.3,65,68,33.5,22.7,0,2.37,1.01
28,10,1994,1010.3,1013.7,25.5,28.8,65,77,31.4,22.4,0,1.96,0.9
29,10,1994,1010.7,1014.1,25.5,28.9,62,75,33.8,21.9,0,2.84,1.07
30,10,1994,1012.1,1014.8,28.8,30.5,73,79,33.6,23,0,2.12,2.26
31,10,1994,1013.7,1016.9,28.9,29.3,75,77,32.5,22.9,0,2.09,1.04
1,11,1994,1014,1017,26.6,23.3,70,81,31.8,23.2,0,2.42,1.17
2,11,1994,1015.1,1018.4,30.5,28.3,89,84,29,22.9,0,1.37,1.25
3,11,1994,1016.6,1019.2,26.4,25.8,84,86,27.7,21.8,5.4,0.91,0.91
4,11,1994,1015.1,1019.1,20.1,22.7,62,70,31.7,22.4,0.2,2.53,1.69
5,11,1994,1014.1,1018,24,22.8,63,62,31.7,21.4,0,2.61,1.19
6,11,1994,1014.1,1017.4,20.9,19.9,59,57,30.5,21.8,0,2.61,1.65
7,11,1994,1013.8,1017.1,19.4,20.2,56,61,30,21.7,0,2.09,1.37
8,11,1994,1014.8,1017.7,22.7,21.6,70,68,29,19.8,0,2.09,1.35
9,11,1994,1014.6,1018.3,25.8,22.5,75,71,29.4,26.7,0.1,1.83,1.38
10,11,1994,1017,1017.8,21.3,24,74,78,29.8,21.9,0,2.02,1.57
11,11,1994,1011.4,1015.7,24.9,24.1,70,72,31.2,20.6,0,2.42,0.82
12,11,1994,1011.1,1014.4,20.4,23.1,60,73,31.2,19.8,0,2.3,0.65
13,11,1994,1012.1,1015.7,23.7,22.4,70,70,31.5,19.6,0,2.03,0.9
14,11,1994,1013.1,1016.1,24.1,22.5,86,64,30.9,19.8,0,2.03,1.15
15,11,1994,1014.1,1017.5,25,22.1,76,72,29.4,18.8,13.8,2.96,1.35
16,11,1994,1014.1,1016.9,17.9,20.2,57,64,29.8,19,0,2.06,0.98
17,11,1994,1013.8,1018,18.5,18.8,55,67,29.3,18.6,0,2.19,0.73
18,11,1994,1012.8,1017.1,19.4,19.3,61,64,29.4,17.2,0,2.26,0.73
19,11,1994,1013.5,1017,17.9,16.1,60,59,29.2,16.2,0,2.32,0.67
20,11,1994,1012.9,1016.5,20.5,18.2,64,66,29.8,16.2,0,1.85,0.56
21,11,1994,1013,1016.6,20.6,19.7,65,68,30.7,17.2,0,2.21,0.8
22,11,1994,1013.5,1017,17.6,18.8,52,61,31.2,18.6,0,2.37,0.37
23,11,1994,1015.2,1017.5,21.6,22.2,72,81,27.4,21.2,0.2,1.17,1.13
24,11,1994,1014.5,1018.7,21.8,20.5,92,83,21.9,19.7,0,0.23,0.22
25,11,1994,1011,1014.8,18.2,19.6,63,70,28,16.9,0,2.12,0.83
26,11,1994,1010.5,1013.7,18.1,17.4,61,70,27.4,15.9,0,2.39,0.38
27,11,1994,1010,1014.3,19.3,19.3,64,74,29,15.6,0,2.02,0.66
28,11,1994,1010.3,1014.4,20,17.7,66,69,29.7,17,0,2.01,0.8
29,11,1994,1010,1013.8,16.9,22.7,56,83,31,16.5,0,2.09,0.7
30,11,1994,1010.6,1014.4,21.1,24.1,69,91,30.4,17.2,0,1.84,0.81
1,1,1995,1014.6,1018.6,12.6,10.1,55,54,23.5,13.9,0,1.85,0.86
2,1,1995,1013.3,1017.4,12.6,9,55,49,24.3,9.4,0,1.99,0.67
3,1,1995,1014.6,1018.3,12.5,9.8,56,54,24,8.3,0,1.85,0.73
4,1,1995,1015.4,1018.9,15,12.7,64,72,25,8.5,0,1.92,0.69
5,1,1995,1016.9,1020.7,15.3,12.9,59,65,26.3,9.7,0,1.9,0.63
6,1,1995,1018.1,1020.2,15.7,13.7,61,67,25.6,12.6,0,1.88,1.16
7,1,1995,1017.5,1020.7,17,14.5,67,68,24.1,14,0,1.26,1.18
8,1,1995,1014.5,1017.4,17.8,14.5,72,69,24,14.8,0,1.09,1.02
9,1,1995,1015.5,1019.3,19,15.9,96,98,18,15.4,7.5,0.45,0.45
10,1,1995,1014.8,1017.5,19.9,18.5,77,90,25,16,3.2,2.35,0.94
11,1,1995,1013.8,1018.3,17,17.6,67,84,25.4,14.8,0,2.36,0.93
12,1,1995,1013.8,1018.3,17,17.6,67,84,25.4,14.8,0,0.98,0.95
13,1,1995,1013.9,1017.3,14.3,15,62,81,22.7,14.3,0.2,2.3,1
14,1,1995,1016,1019.5,12.3,11,57,69,22,10.6,0,2.46,0.8
15,1,1995,1016.2,1020.2,15.8,12.8,67,76,24.3,8.8,0,2.35,0.85
16,1,1995,1015.2,1018.9,15.4,15.2,57,81,26.9,11.1,0,2.23,0.77
17,1,1995,1017.8,1018.3,17.8,16.3,79,82,24,14.4,0,0.94,1.16
18,1,1995,1016.1,1019.7,17.4,16.4,66,84,25,15.5,3.8,2.46,1.04
19,1,1995,1014.4,1019.7,15,14.3,59,74,24.8,12.4,0,2.38,0.67
20,1,1995,1011.1,1016.5,14.9,12.9,60,66,26,11.2,0,2.23,0.91
21,1,1995,1011.8,1015.3,13.8,14.8,51,74,26.4,12,0,2.27,0.85
22,1,1995,1013.7,1016.8,11.5,11.9,46,54,25.4,11.4,0,2.54,0.54
23,1,1995,1015.2,1018.4,12.2,9.7,50,45,24.8,11.4,0,2.31,0.79
24,1,1995,1014.6,1018.9,11.9,10.1,51,54,24.2,11.2,0,2.26,0.82
25,1,1995,1016.4,1019.7,9.8,9,49,45,24,10.7,0,2.37,0.68
26,1,1995,1015.2,1019.4,12.2,12.1,49,64,25,10,0,2.35,0.79
27,1,1995,1015.4,1019.7,12.5,12.8,48,68,25.9,9.8,0,2.28,0.78
28,1,1995,1014.8,1019.2,11.3,12.7,41,65,26,10.2,0,2.19,0.82
29,1,1995,1014.9,1018.6,14.9,12.3,53,60,27,9.7,0,2.25,0.69
30,1,1995,1015.9,1019.1,14.3,13.9,51,60,26.4,11.8,0,2.15,0.96
31,1,1995,1016.4,1019.4,12.9,12.6,45,55,26.8,11.6,0,2.06,0.73
1,2,1995,1015.4,1019.4,12.9,12.4,49,59,26.4,11.3,0,2.21,0.62
2,2,1995,1015.5,1019.2,16.1,13.4,59,62,27,12.4,0,1.45,1.03
3,2,1995,1014.7,1018.5,15.8,14.6,53,62,29,12.4,0,1.93,0.76
4,2,1995,1014.8,1019.2,18.2,18.5,63,98,28.1,14,0,2.05,1.04
5,2,1995,1015.9,1019.1,17.8,16.1,70,66,24.2,17,0,1.23,1.06
6,2,1995,1015.9,1020.4,18.2,18.1,63,76,26.9,15.9,0,1.72,1.04
7,2,1995,1015.4,1020.4,11.9,13.7,40,60,27,12.8,0,2.32,0.68
8,2,1995,1015.4,1016,11.9,13.7,40,60,27,12.8,0,1.97,0.78
9,2,1995,1009.8,1014.2,16.1,21.8,47,81,29.5,15.2,0,2.21,0.66
10,2,1995,1009.3,1013.6,22.2,16.8,64,59,29.8,14.5,0,2.15,0.82
11,2,1995,1010.3,1013.1,25.6,25,76,94,29,18,0,2,1.06
12,2,1995,1009.5,1014.1,22,21.8,58,98,30.8,16.5,0,1.68,0.98
13,2,1995,1009.7,1013.4,20.9,27.3,51,91,32.5,20.4,0,1.97,0.89
14,2,1995,1008.9,1013,20.4,25.8,46,83,34.2,19.4,0,2.1,0.66
15,2,1995,1007.1,1011.1,24.1,25.9,69,91,29.8,21.4,0,1.95,1.31
16,2,1995,1009.8,1012.4,13.2,16.5,43,75,28.8,17.4,0,2.36,1.03
17,2,1995,1010.7,1014.8,13.3,10.8,42,38,29.4,12.8,0,2.46,0.64
18,2,1995,1008.4,1013.4,24.3,23.1,79,75,30.5,15.3,0,2.42,0.97
19,2,1995,1010.4,1011.5,22,29.4,71,89,27,20.2,9.9,2.25,0.75
20,2,1995,1009.7,1013.9,20.6,22.5,61,100,30.7,17,0,2.83,1.08
21,2,1995,1009.2,1013.5,23.7,26.3,65,88,31.6,21.1,0,2.49,1.32
22,2,1995,1009.2,1012.7,21.4,26.6,62,98,29,21.5,0,2.03,1.3
23,2,1995,1008.7,1011.2,25.3,28.6,91,84,31.3,21.2,0,2.68,1.03
24,2,1995,1010.4,1013.1,16.4,18.1,52,72,27.4,19,0.8,2.77,0.85
25,2,1995,1011.1,1015.5,13.3,16.1,45,52,27,14.1,0,2.81,0.74
26,2,1995,1009.6,1015.3,18.1,14,54,62,29.3,13.9,0,2.35,1.01
27,2,1995,1009.5,1012.8,22.9,25,80,94,26.4,18.2,0,0.75,0.73
28,2,1995,1008,1012.2,26.4,21.7,78,91,28.4,18,27.8,2.34,1.63
1,3,1995,1009.1,1012.8,23.1,24.3,57,79,31.9,19.1,0,2.59,0.92
2,3,1995,1011,1015.1,15.6,16.4,41,49,30.7,18.9,0,2.63,0.81
3,3,1995,1009.3,1014.7,18.9,16.5,49,51,31.4,18,0,2.61,0.71
4,3,1995,1010.2,1014.3,15.9,13.3,43,42,30.5,18.5,0,2.65,0.64
5,3,1995,1009.1,1014,16.5,15.1,43,51,32.2,17.4,0,2.61,0.66
6,3,1995,1010.1,1013.7,14.5,12.9,36,40,32.8,18.5,0,2.55,0.73
7,3,1995,1013.6,1015.2,17.5,20.8,53,68,28.5,21.2,0,2.39,1.58
8,3,1995,1011.4,1015.9,21,18.2,56,63,30.5,17.5,0,2.53,0.75
9,3,1995,1011.5,1013.9,16.3,19.3,44,54,31,18.8,0,2.44,0.98
10,3,1995,1012.6,1015.4,19.1,17.9,55,60,32.5,18.9,0,2.09,1.65
11,3,1995,1012.2,1016.3,20.1,20.1,67,67,31.2,18.2,0,2.45,1.17
12,3,1995,1010,1014.6,20.5,21.6,51,68,31.2,18.5,0,2.53,1.21
13,3,1995,1009.8,1014.7,13.3,12.9,34,41,31.8,18.2,0,2.68,0.73
14,3,1995,1010.4,1015.4,15,15.2,36,48,33.4,17.3,0,2.35,1.15
15,3,1995,1011.5,1016.3,15.4,22.8,36,56,33.6,19.4,0,2.62,0.7
16,3,1995,1009.9,1014.1,17.6,26.9,39,82,34.2,22,0,2.63,0.62
17,3,1995,1010.2,1014.8,17.6,19.1,39,49,34.2,21.5,0,2.4,1.03
18,3,1995,1010.7,1014.7,20.8,25.5,42,62,35.4,21.3,0,2.66,1.17
19,3,1995,1010.8,1015.9,20.9,21.4,42,50,36,20.6,0,2.64,1.04
20,3,1995,1008.3,1013,18.9,25.8,35,58,37.2,21.6,0,2.43,0.7
21,3,1995,1007.8,1012.4,19.7,23.1,36,51,37.4,22.9,0,2.54,0.89
22,3,1995,1005.8,1011.3,20.1,20.4,39,46,36.3,23.2,0,2.97,0.78
23,3,1995,1005,1008.9,16.2,22.4,29,49,37.6,21.6,0,2.84,0.96
24,3,1995,1003.7,1008.6,21.1,27.6,36,65,38.7,23.2,0,3.17,0.83
25,3,1995,1004,1008.7,17.8,31.7,34,73,38.3,23.6,0,2.93,0.87
26,3,1995,1005.4,1009.3,16.4,27.3,36,65,36.8,23.9,0,2.67,1.55
27,3,1995,1004,1009.1,27.6,26.4,65,69,32.3,24.6,0,2.06,1.73
28,3,1995,1003.6,1007.8,20.2,21.7,46,62,33.4,19.6,3.2,3.41,0.6
29,3,1995,1002.9,1006.9,18.6,27.6,37,65,36.6,24,0,3.27,0.81
30,3,1995,1002.7,1006.1,24.6,31.5,76,74,37.4,25.9,1,3.14,1.05
31,3,1995,1004.3,1007.2,22.5,30.7,45,75,35.3,24.5,2.8,3.03,1.11
1,4,1995,1006.1,1008.6,22.8,31.3,54,68,35.6,25.2,0,2.46,1.51
2,4,1995,1007.2,1010.7,16.9,31.3,35,75,34.5,24.2,0,2.97,1.12
3,4,1995,1008.6,1012.3,15.1,18.2,31,42,35.4,23.6,0,2.92,1.73
